dataset,time,obs_value,freq,unit,incgrp,age,sex,geo
ilc_lvho07a,2009,24.0,A,PC,B_MD60,Y15-24,M,IT
ilc_lvho07a,2009,25.9,A,PC,B_MD60,Y15-24,T,FI
ilc_lvho07a,2009,25.8,A,PC,B_MD60,Y15-24,T,IT
ilc_lvho07a,2009,29.0,A,PC,B_MD60,Y15-29,F,FI
ilc_lvho07a,2009,30.1,A,PC,B_MD60,Y15-29,F,IT
ilc_lvho07a,2009,26.3,A,PC,B_MD60,Y15-29,M,FI
ilc_lvho07a,2009,26.0,A,PC,B_MD60,Y15-29,M,IT
ilc_lvho07a,2009,27.6,A,PC,B_MD60,Y15-29,T,FI
ilc_lvho07a,2009,28.1,A,PC,B_MD60,Y15-29,T,IT
ilc_lvho07a,2009,39.3,A,PC,B_MD60,Y16-19,F,FI
ilc_lvho07a,2009,22.9,A,PC,B_MD60,Y16-19,F,IT
ilc_lvho07a,2009,19.4,A,PC,B_MD60,Y16-19,M,FI
ilc_lvho07a,2009,20.2,A,PC,B_MD60,Y16-19,M,IT
ilc_lvho07a,2009,28.7,A,PC,B_MD60,Y16-19,T,FI
ilc_lvho07a,2009,21.6,A,PC,B_MD60,Y16-19,T,IT
ilc_lvho07a,2009,30.9,A,PC,B_MD60,Y16-24,F,FI
ilc_lvho07a,2009,28.1,A,PC,B_MD60,Y16-24,F,IT
ilc_lvho07a,2009,23.0,A,PC,B_MD60,Y16-24,M,FI
ilc_lvho07a,2009,23.0,A,PC,B_MD60,Y16-24,M,IT
ilc_lvho07a,2009,26.8,A,PC,B_MD60,Y16-24,T,FI
ilc_lvho07a,2009,25.6,A,PC,B_MD60,Y16-24,T,IT
ilc_lvho07a,2009,29.8,A,PC,B_MD60,Y16-29,F,FI
ilc_lvho07a,2009,30.7,A,PC,B_MD60,Y16-29,F,IT
ilc_lvho07a,2009,27.1,A,PC,B_MD60,Y16-29,M,FI
ilc_lvho07a,2009,25.5,A,PC,B_MD60,Y16-29,M,IT
ilc_lvho07a,2009,28.4,A,PC,B_MD60,Y16-29,T,FI
ilc_lvho07a,2009,28.2,A,PC,B_MD60,Y16-29,T,IT
ilc_lvho07a,2009,32.7,A,PC,B_MD60,Y18-24,F,FI
ilc_lvho07a,2009,30.0,A,PC,B_MD60,Y18-24,F,IT
ilc_lvho07a,2009,23.3,A,PC,B_MD60,Y18-24,M,FI
ilc_lvho07a,2009,25.2,A,PC,B_MD60,Y18-24,M,IT
ilc_lvho07a,2009,27.8,A,PC,B_MD60,Y18-24,T,FI
ilc_lvho07a,2009,27.8,A,PC,B_MD60,Y18-24,T,IT
ilc_lvho07a,2009,24.4,A,PC,B_MD60,Y18-64,F,FI
ilc_lvho07a,2009,31.3,A,PC,B_MD60,Y18-64,F,IT
ilc_lvho07a,2009,22.3,A,PC,B_MD60,Y18-64,M,FI
ilc_lvho07a,2009,28.8,A,PC,B_MD60,Y18-64,M,IT
ilc_lvho07a,2009,23.3,A,PC,B_MD60,Y18-64,T,FI
ilc_lvho07a,2009,30.1,A,PC,B_MD60,Y18-64,T,IT
ilc_lvho07a,2009,26.5,A,PC,B_MD60,Y20-24,F,FI
ilc_lvho07a,2009,33.1,A,PC,B_MD60,Y20-24,F,IT
ilc_lvho07a,2009,25.1,A,PC,B_MD60,Y20-24,M,FI
ilc_lvho07a,2009,25.9,A,PC,B_MD60,Y20-24,M,IT
ilc_lvho07a,2009,25.8,A,PC,B_MD60,Y20-24,T,FI
ilc_lvho07a,2009,29.7,A,PC,B_MD60,Y20-24,T,IT
ilc_lvho07a,2009,26.4,A,PC,B_MD60,Y20-29,F,FI
ilc_lvho07a,2009,34.6,A,PC,B_MD60,Y20-29,F,IT
ilc_lvho07a,2009,30.0,A,PC,B_MD60,Y20-29,M,FI
ilc_lvho07a,2009,28.4,A,PC,B_MD60,Y20-29,M,IT
ilc_lvho07a,2009,28.3,A,PC,B_MD60,Y20-29,T,FI
ilc_lvho07a,2009,31.7,A,PC,B_MD60,Y20-29,T,IT
ilc_lvho07a,2009,26.3,A,PC,B_MD60,Y25-29,F,FI
ilc_lvho07a,2009,36.3,A,PC,B_MD60,Y25-29,F,IT
ilc_lvho07a,2009,40.0,A,PC,B_MD60,Y25-29,M,FI
ilc_lvho07a,2009,31.2,A,PC,B_MD60,Y25-29,M,IT
ilc_lvho07a,2009,33.6,A,PC,B_MD60,Y25-29,T,FI
ilc_lvho07a,2009,33.9,A,PC,B_MD60,Y25-29,T,IT
ilc_lvho07a,2009,14.9,A,PC,B_MD60,Y6-11,F,FI
ilc_lvho07a,2009,27.6,A,PC,B_MD60,Y6-11,F,IT
ilc_lvho07a,2009,10.8,A,PC,B_MD60,Y6-11,M,FI
ilc_lvho07a,2009,26.4,A,PC,B_MD60,Y6-11,M,IT
ilc_lvho07a,2009,12.7,A,PC,B_MD60,Y6-11,T,FI
ilc_lvho07a,2009,27.0,A,PC,B_MD60,Y6-11,T,IT
ilc_lvho07a,2009,7.7,A,PC,B_MD60,Y_GE65,F,FI
ilc_lvho07a,2009,22.3,A,PC,B_MD60,Y_GE65,F,IT
ilc_lvho07a,2009,4.9,A,PC,B_MD60,Y_GE65,M,FI
ilc_lvho07a,2009,15.6,A,PC,B_MD60,Y_GE65,M,IT
ilc_lvho07a,2009,7.0,A,PC,B_MD60,Y_GE65,T,FI
ilc_lvho07a,2009,20.0,A,PC,B_MD60,Y_GE65,T,IT
ilc_lvho07a,2009,14.8,A,PC,B_MD60,Y_LT18,F,FI
ilc_lvho07a,2009,27.8,A,PC,B_MD60,Y_LT18,F,IT
ilc_lvho07a,2009,11.4,A,PC,B_MD60,Y_LT18,M,FI
ilc_lvho07a,2009,29.0,A,PC,B_MD60,Y_LT18,M,IT
ilc_lvho07a,2009,13.0,A,PC,B_MD60,Y_LT18,T,FI
ilc_lvho07a,2009,28.4,A,PC,B_MD60,Y_LT18,T,IT
ilc_lvho07a,2009,16.2,A,PC,B_MD60,Y_LT6,F,FI
ilc_lvho07a,2009,33.1,A,PC,B_MD60,Y_LT6,F,IT
ilc_lvho07a,2009,10.8,A,PC,B_MD60,Y_LT6,M,FI
ilc_lvho07a,2009,35.7,A,PC,B_MD60,Y_LT6,M,IT
ilc_lvho07a,2009,13.5,A,PC,B_MD60,Y_LT6,T,FI
ilc_lvho07a,2009,34.4,A,PC,B_MD60,Y_LT6,T,IT
ilc_lvho07a,2009,4.7,A,PC,TOTAL,TOTAL,F,FI
ilc_lvho07a,2009,8.5,A,PC,TOTAL,TOTAL,F,IT
ilc_lvho07a,2009,4.1,A,PC,TOTAL,TOTAL,M,FI
ilc_lvho07a,2009,7.1,A,PC,TOTAL,TOTAL,M,IT
ilc_lvho07a,2009,4.4,A,PC,TOTAL,TOTAL,T,FI
ilc_lvho07a,2009,7.8,A,PC,TOTAL,TOTAL,T,IT
ilc_lvho07a,2009,3.3,A,PC,TOTAL,Y12-17,F,FI
ilc_lvho07a,2009,8.1,A,PC,TOTAL,Y12-17,F,IT
ilc_lvho07a,2009,2.8,A,PC,TOTAL,Y12-17,M,FI
ilc_lvho07a,2009,8.5,A,PC,TOTAL,Y12-17,M,IT
ilc_lvho07a,2009,3.1,A,PC,TOTAL,Y12-17,T,FI
ilc_lvho07a,2009,8.3,A,PC,TOTAL,Y12-17,T,IT
ilc_lvho07a,2009,7.1,A,PC,TOTAL,Y15-19,F,FI
ilc_lvho07a,2009,7.9,A,PC,TOTAL,Y15-19,F,IT
ilc_lvho07a,2009,4.3,A,PC,TOTAL,Y15-19,M,FI
ilc_lvho07a,2009,7.4,A,PC,TOTAL,Y15-19,M,IT
ilc_lvho07a,2009,5.6,A,PC,TOTAL,Y15-19,T,FI
ilc_lvho07a,2009,7.6,A,PC,TOTAL,Y15-19,T,IT
ilc_lvho07a,2009,8.0,A,PC,TOTAL,Y15-24,F,FI
ilc_lvho07a,2009,8.8,A,PC,TOTAL,Y15-24,F,IT
ilc_lvho07a,2009,6.4,A,PC,TOTAL,Y15-24,M,FI
ilc_lvho07a,2009,7.3,A,PC,TOTAL,Y15-24,M,IT
ilc_lvho07a,2009,7.2,A,PC,TOTAL,Y15-24,T,FI
ilc_lvho07a,2009,8.0,A,PC,TOTAL,Y15-24,T,IT
ilc_lvho07a,2009,7.0,A,PC,TOTAL,Y15-29,F,FI
ilc_lvho07a,2009,9.2,A,PC,TOTAL,Y15-29,F,IT
ilc_lvho07a,2009,6.9,A,PC,TOTAL,Y15-29,M,FI
ilc_lvho07a,2009,7.7,A,PC,TOTAL,Y15-29,M,IT
ilc_lvho07a,2009,7.0,A,PC,TOTAL,Y15-29,T,FI
ilc_lvho07a,2009,8.4,A,PC,TOTAL,Y15-29,T,IT
ilc_lvho07a,2009,8.5,A,PC,TOTAL,Y16-19,F,FI
ilc_lvho07a,2009,7.8,A,PC,TOTAL,Y16-19,F,IT
ilc_lvho07a,2009,5.0,A,PC,TOTAL,Y16-19,M,FI
ilc_lvho07a,2009,6.7,A,PC,TOTAL,Y16-19,M,IT
ilc_lvho07a,2009,6.7,A,PC,TOTAL,Y16-19,T,FI
ilc_lvho07a,2009,7.2,A,PC,TOTAL,Y16-19,T,IT
ilc_lvho07a,2009,8.7,A,PC,TOTAL,Y16-24,F,FI
ilc_lvho07a,2009,8.9,A,PC,TOTAL,Y16-24,F,IT
ilc_lvho07a,2009,7.0,A,PC,TOTAL,Y16-24,M,FI
ilc_lvho07a,2009,7.0,A,PC,TOTAL,Y16-24,M,IT
ilc_lvho07a,2009,7.8,A,PC,TOTAL,Y16-24,T,FI
ilc_lvho07a,2009,7.9,A,PC,TOTAL,Y16-24,T,IT
ilc_lvho07a,2009,7.4,A,PC,TOTAL,Y16-29,F,FI
ilc_lvho07a,2009,9.3,A,PC,TOTAL,Y16-29,F,IT
ilc_lvho07a,2009,7.3,A,PC,TOTAL,Y16-29,M,FI
ilc_lvho07a,2009,7.5,A,PC,TOTAL,Y16-29,M,IT
ilc_lvho07a,2009,7.4,A,PC,TOTAL,Y16-29,T,FI
ilc_lvho07a,2009,8.4,A,PC,TOTAL,Y16-29,T,IT
ilc_lvho07a,2009,10.6,A,PC,TOTAL,Y18-24,F,FI
ilc_lvho07a,2009,9.4,A,PC,TOTAL,Y18-24,F,IT
ilc_lvho07a,2009,7.7,A,PC,TOTAL,Y18-24,M,FI
ilc_lvho07a,2009,7.1,A,PC,TOTAL,Y18-24,M,IT
ilc_lvho07a,2009,9.1,A,PC,TOTAL,Y18-24,T,FI
ilc_lvho07a,2009,8.2,A,PC,TOTAL,Y18-24,T,IT
ilc_lvho07a,2009,5.1,A,PC,TOTAL,Y18-64,F,FI
ilc_lvho07a,2009,8.4,A,PC,TOTAL,Y18-64,F,IT
ilc_lvho07a,2009,4.8,A,PC,TOTAL,Y18-64,M,FI
ilc_lvho07a,2009,7.0,A,PC,TOTAL,Y18-64,M,IT
ilc_lvho07a,2009,5.0,A,PC,TOTAL,Y18-64,T,FI
ilc_lvho07a,2009,7.7,A,PC,TOTAL,Y18-64,T,IT
ilc_lvho07a,2009,8.9,A,PC,TOTAL,Y20-24,F,FI
ilc_lvho07a,2009,9.7,A,PC,TOTAL,Y20-24,F,IT
ilc_lvho07a,2009,8.5,A,PC,TOTAL,Y20-24,M,FI
ilc_lvho07a,2009,7.2,A,PC,TOTAL,Y20-24,M,IT
ilc_lvho07a,2009,8.7,A,PC,TOTAL,Y20-24,T,FI
ilc_lvho07a,2009,8.4,A,PC,TOTAL,Y20-24,T,IT
ilc_lvho07a,2009,7.0,A,PC,TOTAL,Y20-29,F,FI
ilc_lvho07a,2009,9.8,A,PC,TOTAL,Y20-29,F,IT
ilc_lvho07a,2009,8.2,A,PC,TOTAL,Y20-29,M,FI
ilc_lvho07a,2009,7.8,A,PC,TOTAL,Y20-29,M,IT
ilc_lvho07a,2009,7.6,A,PC,TOTAL,Y20-29,T,FI
ilc_lvho07a,2009,8.8,A,PC,TOTAL,Y20-29,T,IT
ilc_lvho07a,2009,5.2,A,PC,TOTAL,Y25-29,F,FI
ilc_lvho07a,2009,9.9,A,PC,TOTAL,Y25-29,F,IT
ilc_lvho07a,2009,7.9,A,PC,TOTAL,Y25-29,M,FI
ilc_lvho07a,2009,8.3,A,PC,TOTAL,Y25-29,M,IT
ilc_lvho07a,2009,6.6,A,PC,TOTAL,Y25-29,T,FI
ilc_lvho07a,2009,9.1,A,PC,TOTAL,Y25-29,T,IT
ilc_lvho07a,2009,2.8,A,PC,TOTAL,Y6-11,F,FI
ilc_lvho07a,2009,8.5,A,PC,TOTAL,Y6-11,F,IT
ilc_lvho07a,2009,2.7,A,PC,TOTAL,Y6-11,M,FI
ilc_lvho07a,2009,8.8,A,PC,TOTAL,Y6-11,M,IT
ilc_lvho07a,2009,2.8,A,PC,TOTAL,Y6-11,T,FI
ilc_lvho07a,2009,8.6,A,PC,TOTAL,Y6-11,T,IT
ilc_lvho07a,2009,4.7,A,PC,TOTAL,Y_GE65,F,FI
ilc_lvho07a,2009,8.3,A,PC,TOTAL,Y_GE65,F,IT
ilc_lvho07a,2009,2.5,A,PC,TOTAL,Y_GE65,M,FI
ilc_lvho07a,2009,4.9,A,PC,TOTAL,Y_GE65,M,IT
ilc_lvho07a,2009,3.8,A,PC,TOTAL,Y_GE65,T,FI
ilc_lvho07a,2009,6.8,A,PC,TOTAL,Y_GE65,T,IT
ilc_lvho07a,2009,3.4,A,PC,TOTAL,Y_LT18,F,FI
ilc_lvho07a,2009,9.2,A,PC,TOTAL,Y_LT18,F,IT
ilc_lvho07a,2009,3.1,A,PC,TOTAL,Y_LT18,M,FI
ilc_lvho07a,2009,9.3,A,PC,TOTAL,Y_LT18,M,IT
ilc_lvho07a,2009,3.2,A,PC,TOTAL,Y_LT18,T,FI
ilc_lvho07a,2009,9.3,A,PC,TOTAL,Y_LT18,T,IT
ilc_lvho07a,2009,4.1,A,PC,TOTAL,Y_LT6,F,FI
ilc_lvho07a,2009,10.9,A,PC,TOTAL,Y_LT6,F,IT
ilc_lvho07a,2009,3.7,A,PC,TOTAL,Y_LT6,M,FI
ilc_lvho07a,2009,10.7,A,PC,TOTAL,Y_LT6,M,IT
ilc_lvho07a,2009,3.9,A,PC,TOTAL,Y_LT6,T,FI
ilc_lvho07a,2009,10.8,A,PC,TOTAL,Y_LT6,T,IT
ilc_lvho07a,2010,2.9,A,PC,A_MD60,TOTAL,F,FI
ilc_lvho07a,2010,2.8,A,PC,A_MD60,TOTAL,F,IT
ilc_lvho07a,2010,2.0,A,PC,A_MD60,TOTAL,M,FI
ilc_lvho07a,2010,2.4,A,PC,A_MD60,TOTAL,M,IT
ilc_lvho07a,2010,2.4,A,PC,A_MD60,TOTAL,T,FI
ilc_lvho07a,2010,2.6,A,PC,A_MD60,TOTAL,T,IT
ilc_lvho07a,2010,4.1,A,PC,A_MD60,Y12-17,F,FI
ilc_lvho07a,2010,2.2,A,PC,A_MD60,Y12-17,F,IT
ilc_lvho07a,2010,1.8,A,PC,A_MD60,Y12-17,M,FI
ilc_lvho07a,2010,1.3,A,PC,A_MD60,Y12-17,M,IT
ilc_lvho07a,2010,2.9,A,PC,A_MD60,Y12-17,T,FI
ilc_lvho07a,2010,1.7,A,PC,A_MD60,Y12-17,T,IT
ilc_lvho07a,2010,3.3,A,PC,A_MD60,Y15-19,F,FI
ilc_lvho07a,2010,1.3,A,PC,A_MD60,Y15-19,F,IT
ilc_lvho07a,2010,1.2,A,PC,A_MD60,Y15-19,M,FI
ilc_lvho07a,2010,1.8,A,PC,A_MD60,Y15-19,M,IT
ilc_lvho07a,2010,2.2,A,PC,A_MD60,Y15-19,T,FI
ilc_lvho07a,2010,1.6,A,PC,A_MD60,Y15-19,T,IT
ilc_lvho07a,2010,2.9,A,PC,A_MD60,Y15-24,F,FI
ilc_lvho07a,2010,1.7,A,PC,A_MD60,Y15-24,F,IT
ilc_lvho07a,2010,1.7,A,PC,A_MD60,Y15-24,M,FI
ilc_lvho07a,2010,1.9,A,PC,A_MD60,Y15-24,M,IT
ilc_lvho07a,2010,2.3,A,PC,A_MD60,Y15-24,T,FI
ilc_lvho07a,2010,1.8,A,PC,A_MD60,Y15-24,T,IT
ilc_lvho07a,2010,2.6,A,PC,A_MD60,Y15-29,F,FI
ilc_lvho07a,2010,2.8,A,PC,A_MD60,Y15-29,F,IT
ilc_lvho07a,2010,1.8,A,PC,A_MD60,Y15-29,M,FI
ilc_lvho07a,2010,2.7,A,PC,A_MD60,Y15-29,M,IT
ilc_lvho07a,2010,2.2,A,PC,A_MD60,Y15-29,T,FI
ilc_lvho07a,2010,2.7,A,PC,A_MD60,Y15-29,T,IT
ilc_lvho07a,2010,3.9,A,PC,A_MD60,Y16-19,F,FI
ilc_lvho07a,2010,1.6,A,PC,A_MD60,Y16-19,F,IT
ilc_lvho07a,2010,1.2,A,PC,A_MD60,Y16-19,M,FI
ilc_lvho07a,2010,2.2,A,PC,A_MD60,Y16-19,M,IT
ilc_lvho07a,2010,2.4,A,PC,A_MD60,Y16-19,T,FI
ilc_lvho07a,2010,1.9,A,PC,A_MD60,Y16-19,T,IT
ilc_lvho07a,2010,3.1,A,PC,A_MD60,Y16-24,F,FI
ilc_lvho07a,2010,1.9,A,PC,A_MD60,Y16-24,F,IT
ilc_lvho07a,2010,1.7,A,PC,A_MD60,Y16-24,M,FI
ilc_lvho07a,2010,2.1,A,PC,A_MD60,Y16-24,M,IT
ilc_lvho07a,2010,2.4,A,PC,A_MD60,Y16-24,T,FI
ilc_lvho07a,2010,2.0,A,PC,A_MD60,Y16-24,T,IT
ilc_lvho07a,2010,2.7,A,PC,A_MD60,Y16-29,F,FI
ilc_lvho07a,2010,3.0,A,PC,A_MD60,Y16-29,F,IT
ilc_lvho07a,2010,1.8,A,PC,A_MD60,Y16-29,M,FI
ilc_lvho07a,2010,2.8,A,PC,A_MD60,Y16-29,M,IT
ilc_lvho07a,2010,2.2,A,PC,A_MD60,Y16-29,T,FI
ilc_lvho07a,2010,2.9,A,PC,A_MD60,Y16-29,T,IT
ilc_lvho07a,2010,2.6,A,PC,A_MD60,Y18-24,F,FI
ilc_lvho07a,2010,1.8,A,PC,A_MD60,Y18-24,F,IT
ilc_lvho07a,2010,1.8,A,PC,A_MD60,Y18-24,M,FI
ilc_lvho07a,2010,2.0,A,PC,A_MD60,Y18-24,M,IT
ilc_lvho07a,2010,2.2,A,PC,A_MD60,Y18-24,T,FI
ilc_lvho07a,2010,1.9,A,PC,A_MD60,Y18-24,T,IT
ilc_lvho07a,2010,2.8,A,PC,A_MD60,Y18-64,F,FI
ilc_lvho07a,2010,2.5,A,PC,A_MD60,Y18-64,F,IT
ilc_lvho07a,2010,2.0,A,PC,A_MD60,Y18-64,M,FI
ilc_lvho07a,2010,2.4,A,PC,A_MD60,Y18-64,M,IT
ilc_lvho07a,2010,2.4,A,PC,A_MD60,Y18-64,T,FI
ilc_lvho07a,2010,2.5,A,PC,A_MD60,Y18-64,T,IT
ilc_lvho07a,2010,2.5,A,PC,A_MD60,Y20-24,F,FI
ilc_lvho07a,2010,2.0,A,PC,A_MD60,Y20-24,F,IT
ilc_lvho07a,2010,2.2,A,PC,A_MD60,Y20-24,M,FI
ilc_lvho07a,2010,2.0,A,PC,A_MD60,Y20-24,M,IT
ilc_lvho07a,2010,2.4,A,PC,A_MD60,Y20-24,T,FI
ilc_lvho07a,2010,2.0,A,PC,A_MD60,Y20-24,T,IT
ilc_lvho07a,2010,2.3,A,PC,A_MD60,Y20-29,F,FI
ilc_lvho07a,2010,3.4,A,PC,A_MD60,Y20-29,F,IT
ilc_lvho07a,2010,2.1,A,PC,A_MD60,Y20-29,M,FI
ilc_lvho07a,2010,3.1,A,PC,A_MD60,Y20-29,M,IT
ilc_lvho07a,2010,2.2,A,PC,A_MD60,Y20-29,T,FI
ilc_lvho07a,2010,3.2,A,PC,A_MD60,Y20-29,T,IT
ilc_lvho07a,2010,2.1,A,PC,A_MD60,Y25-29,F,FI
ilc_lvho07a,2010,4.6,A,PC,A_MD60,Y25-29,F,IT
ilc_lvho07a,2010,2.0,A,PC,A_MD60,Y25-29,M,FI
ilc_lvho07a,2010,4.0,A,PC,A_MD60,Y25-29,M,IT
ilc_lvho07a,2010,2.1,A,PC,A_MD60,Y25-29,T,FI
ilc_lvho07a,2010,4.3,A,PC,A_MD60,Y25-29,T,IT
ilc_lvho07a,2010,2.7,A,PC,A_MD60,Y6-11,F,FI
ilc_lvho07a,2010,2.5,A,PC,A_MD60,Y6-11,F,IT
ilc_lvho07a,2010,2.3,A,PC,A_MD60,Y6-11,M,FI
ilc_lvho07a,2010,2.5,A,PC,A_MD60,Y6-11,M,IT
ilc_lvho07a,2010,2.5,A,PC,A_MD60,Y6-11,T,FI
ilc_lvho07a,2010,2.5,A,PC,A_MD60,Y6-11,T,IT
ilc_lvho07a,2010,3.0,A,PC,A_MD60,Y_GE65,F,FI
ilc_lvho07a,2010,3.8,A,PC,A_MD60,Y_GE65,F,IT
ilc_lvho07a,2010,1.5,A,PC,A_MD60,Y_GE65,M,FI
ilc_lvho07a,2010,2.5,A,PC,A_MD60,Y_GE65,M,IT
ilc_lvho07a,2010,2.3,A,PC,A_MD60,Y_GE65,T,FI
ilc_lvho07a,2010,3.2,A,PC,A_MD60,Y_GE65,T,IT
ilc_lvho07a,2010,3.0,A,PC,A_MD60,Y_LT18,F,FI
ilc_lvho07a,2010,2.7,A,PC,A_MD60,Y_LT18,F,IT
ilc_lvho07a,2010,2.1,A,PC,A_MD60,Y_LT18,M,FI
ilc_lvho07a,2010,2.3,A,PC,A_MD60,Y_LT18,M,IT
ilc_lvho07a,2010,2.5,A,PC,A_MD60,Y_LT18,T,FI
ilc_lvho07a,2010,2.5,A,PC,A_MD60,Y_LT18,T,IT
ilc_lvho07a,2010,2.0,A,PC,A_MD60,Y_LT6,F,FI
ilc_lvho07a,2010,3.2,A,PC,A_MD60,Y_LT6,F,IT
ilc_lvho07a,2010,2.2,A,PC,A_MD60,Y_LT6,M,FI
ilc_lvho07a,2010,3.0,A,PC,A_MD60,Y_LT6,M,IT
ilc_lvho07a,2010,2.1,A,PC,A_MD60,Y_LT6,T,FI
ilc_lvho07a,2010,3.1,A,PC,A_MD60,Y_LT6,T,IT
ilc_lvho07a,2010,15.7,A,PC,B_MD60,TOTAL,F,FI
ilc_lvho07a,2010,29.6,A,PC,B_MD60,TOTAL,F,IT
ilc_lvho07a,2010,17.1,A,PC,B_MD60,TOTAL,M,FI
ilc_lvho07a,2010,29.8,A,PC,B_MD60,TOTAL,M,IT
ilc_lvho07a,2010,16.4,A,PC,B_MD60,TOTAL,T,FI
ilc_lvho07a,2010,29.7,A,PC,B_MD60,TOTAL,T,IT
ilc_lvho07a,2010,13.2,A,PC,B_MD60,Y12-17,F,FI
ilc_lvho07a,2010,27.1,A,PC,B_MD60,Y12-17,F,IT
ilc_lvho07a,2010,7.5,A,PC,B_MD60,Y12-17,M,FI
ilc_lvho07a,2010,32.4,A,PC,B_MD60,Y12-17,M,IT
ilc_lvho07a,2010,10.5,A,PC,B_MD60,Y12-17,T,FI
ilc_lvho07a,2010,29.8,A,PC,B_MD60,Y12-17,T,IT
ilc_lvho07a,2010,31.7,A,PC,B_MD60,Y15-19,F,FI
ilc_lvho07a,2010,22.6,A,PC,B_MD60,Y15-19,F,IT
ilc_lvho07a,2010,16.9,A,PC,B_MD60,Y15-19,M,FI
ilc_lvho07a,2010,30.9,A,PC,B_MD60,Y15-19,M,IT
ilc_lvho07a,2010,25.6,A,PC,B_MD60,Y15-19,T,FI
ilc_lvho07a,2010,26.8,A,PC,B_MD60,Y15-19,T,IT
ilc_lvho07a,2010,28.6,A,PC,B_MD60,Y15-24,F,FI
ilc_lvho07a,2010,27.5,A,PC,B_MD60,Y15-24,F,IT
ilc_lvho07a,2010,22.2,A,PC,B_MD60,Y15-24,M,FI
ilc_lvho07a,2010,29.1,A,PC,B_MD60,Y15-24,M,IT
ilc_lvho07a,2010,25.6,A,PC,B_MD60,Y15-24,T,FI
ilc_lvho07a,2010,28.3,A,PC,B_MD60,Y15-24,T,IT
ilc_lvho07a,2010,27.7,A,PC,B_MD60,Y15-29,F,FI
ilc_lvho07a,2010,29.9,A,PC,B_MD60,Y15-29,F,IT
ilc_lvho07a,2010,24.2,A,PC,B_MD60,Y15-29,M,FI
ilc_lvho07a,2010,31.4,A,PC,B_MD60,Y15-29,M,IT
ilc_lvho07a,2010,26.0,A,PC,B_MD60,Y15-29,T,FI
ilc_lvho07a,2010,30.6,A,PC,B_MD60,Y15-29,T,IT
ilc_lvho07a,2010,37.2,A,PC,B_MD60,Y16-19,F,FI
ilc_lvho07a,2010,21.8,A,PC,B_MD60,Y16-19,F,IT
ilc_lvho07a,2010,19.5,A,PC,B_MD60,Y16-19,M,FI
ilc_lvho07a,2010,28.1,A,PC,B_MD60,Y16-19,M,IT
ilc_lvho07a,2010,30.1,A,PC,B_MD60,Y16-19,T,FI
ilc_lvho07a,2010,24.9,A,PC,B_MD60,Y16-19,T,IT
ilc_lvho07a,2010,30.5,A,PC,B_MD60,Y16-24,F,FI
ilc_lvho07a,2010,27.6,A,PC,B_MD60,Y16-24,F,IT
ilc_lvho07a,2010,23.2,A,PC,B_MD60,Y16-24,M,FI
ilc_lvho07a,2010,27.4,A,PC,B_MD60,Y16-24,M,IT
ilc_lvho07a,2010,27.0,A,PC,B_MD60,Y16-24,T,FI
ilc_lvho07a,2010,27.5,A,PC,B_MD60,Y16-24,T,IT
ilc_lvho07a,2010,29.0,A,PC,B_MD60,Y16-29,F,FI
ilc_lvho07a,2010,30.1,A,PC,B_MD60,Y16-29,F,IT
ilc_lvho07a,2010,25.0,A,PC,B_MD60,Y16-29,M,FI
ilc_lvho07a,2010,30.5,A,PC,B_MD60,Y16-29,M,IT
ilc_lvho07a,2010,27.0,A,PC,B_MD60,Y16-29,T,FI
ilc_lvho07a,2010,30.3,A,PC,B_MD60,Y16-29,T,IT
ilc_lvho07a,2010,30.9,A,PC,B_MD60,Y18-24,F,FI
ilc_lvho07a,2010,29.2,A,PC,B_MD60,Y18-24,F,IT
ilc_lvho07a,2010,25.0,A,PC,B_MD60,Y18-24,M,FI
ilc_lvho07a,2010,25.5,A,PC,B_MD60,Y18-24,M,IT
ilc_lvho07a,2010,28.0,A,PC,B_MD60,Y18-24,T,FI
ilc_lvho07a,2010,27.4,A,PC,B_MD60,Y18-24,T,IT
ilc_lvho07a,2010,22.9,A,PC,B_MD60,Y18-64,F,FI
ilc_lvho07a,2010,32.4,A,PC,B_MD60,Y18-64,F,IT
ilc_lvho07a,2010,21.3,A,PC,B_MD60,Y18-64,M,FI
ilc_lvho07a,2010,31.1,A,PC,B_MD60,Y18-64,M,IT
ilc_lvho07a,2010,22.0,A,PC,B_MD60,Y18-64,T,FI
ilc_lvho07a,2010,31.8,A,PC,B_MD60,Y18-64,T,IT
ilc_lvho07a,2010,26.5,A,PC,B_MD60,Y20-24,F,FI
ilc_lvho07a,2010,33.3,A,PC,B_MD60,Y20-24,F,IT
ilc_lvho07a,2010,24.6,A,PC,B_MD60,Y20-24,M,FI
ilc_lvho07a,2010,26.7,A,PC,B_MD60,Y20-24,M,IT
ilc_lvho07a,2010,25.5,A,PC,B_MD60,Y20-24,T,FI
ilc_lvho07a,2010,30.1,A,PC,B_MD60,Y20-24,T,IT
ilc_lvho07a,2010,25.8,A,PC,B_MD60,Y20-29,F,FI
ilc_lvho07a,2010,34.3,A,PC,B_MD60,Y20-29,F,IT
ilc_lvho07a,2010,26.4,A,PC,B_MD60,Y20-29,M,FI
ilc_lvho07a,2010,31.8,A,PC,B_MD60,Y20-29,M,IT
ilc_lvho07a,2010,26.1,A,PC,B_MD60,Y20-29,T,FI
